reviews.rating,reviews,cleaned_reviews,label
5.0,Been buying this for years - great in the winter for elbows and other really dry skin areas! Great Lid!,been buying this for years great in the winter for elbows and other really dry skin areas great lid,1
5.0,"I was recommended to try Carmex,after I kept having dry chapped lips and it worked wonders!!!! Carmex,to the rescue!",i was recommended to try carmexafter i kept having dry chapped lips and it worked wonders carmexto the rescue,1
5.0,"I have used this for 32 years. It is my go to product when my lips are super chapped, I have used this since grade school!",i have used this for years it is my go to product when my lips are super chapped i have used this since grade school,1
5.0,"I have used this since high school, makes my lips soft and moist. I feel naked without it. Comfort",i have used this since high school makes my lips soft and moist i feel naked without it comfort,1
5.0,"If you check my purse you will find my CARMEX, I carry it with me all year. So do my two sons. Always with Me",if you check my purse you will find my carmex i carry it with me all year so do my two sons always with me,1
5.0,This is my go to product for my family. I have used this for years and will continue to do so. Only one to use!,this is my go to product for my family i have used this for years and will continue to do so only one to use,1
5.0,i always love to have the jar so when i carry it in my purse its stays clean and you can share love the jar,i always love to have the jar so when i carry it in my purse its stays clean and you can share love the jar,1
5.0,"i buy this product all the time during the winter season. great on chap lips,cold sores, etc,, great product",i buy this product all the time during the winter season great on chap lipscold sores etc great product,1
5.0,"Whenever the seasons change, my lips always go dry. When that happens I run for my Carmex. The best lip balm on the market!",whenever the seasons change my lips always go dry when that happens i run for my carmex the best lip balm on the market,1
5.0,Been using for last 2 years......love the classic round container and hoow well carmex works best ever,been using for last yearslove the classic round container and hoow well carmex works best ever,1
5.0,I always keep Carmex in my purse. Its great for dry chapped lips or just an everyday product. Heals lips fast!,i always keep carmex in my purse its great for dry chapped lips or just an everyday product heals lips fast,1
5.0,I use this for my lips and rub on my cuticles to soften them. It is even great on rough feet. Multitasking Product,i use this for my lips and rub on my cuticles to soften them it is even great on rough feet multitasking product,1
5.0,Have used this for years and consider it love for my lips. Love My Lips,have used this for years and consider it love for my lips love my lips,1
5.0,my son had a problem and this was the only thing that cleared up his rash surronding his lips heals,my son had a problem and this was the only thing that cleared up his rash surronding his lips heals,1
5.0,"I bought 3 two months ago, I absolutely love them. They last long and keep your lips smooth! amaxin6",i bought two months ago i absolutely love them they last long and keep your lips smooth amaxin,1
5.0,I love how my lips feel after I apply the Carmex. Keeps my lips from getting further chapped. Great feel!,i love how my lips feel after i apply the carmex keeps my lips from getting further chapped great feel,1
5.0,"When I need some Carmex that is packaged small enough to fit in my small wallet, this is perfect. Right size",when i need some carmex that is packaged small enough to fit in my small wallet this is perfect right size,1
5.0,I've used the Balm in a jar for years. Under and over lipstick and I love the fact that it stays put! Stays On!,ive used the balm in a jar for years under and over lipstick and i love the fact that it stays put stays on,1
5.0,"I've been buying Carmex for a while now, and I love it. I love how soft my lips feel after wearing it. Feels great!",ive been buying carmex for a while now and i love it i love how soft my lips feel after wearing it feels great,1
5.0,"I have been using this for almost 40 years. Heals cold sores, dry lips and keeps lips moisturized. The Best!!!",i have been using this for almost years heals cold sores dry lips and keeps lips moisturized the best,1
4.0,I've been using CarMax for many years and I like it because it does what it says it's going to do. The Best Ive Had,ive been using carmax for many years and i like it because it does what it says its going to do the best ive had,1
5.0,This is the only product that keeps my lips from shriveling up in the extreme winters of northern NY Lifesaver,this is the only product that keeps my lips from shriveling up in the extreme winters of northern ny lifesaver,1
5.0,Great products for my lips. Stays on and I can feel the medication working to help my chapped lips. Carmex in a jar,great products for my lips stays on and i can feel the medication working to help my chapped lips carmex in a jar,1
5.0,This is very Convieant to use. You can just throw it in your purse. Also can get every last drop out. Convieant jar,this is very convieant to use you can just throw it in your purse also can get every last drop out convieant jar,1
5.0,I have used this for many years now. Have tried others over the years but I always come back to this. My favorite!,i have used this for many years now have tried others over the years but i always come back to this my favorite,1
5.0,I use this product all the time it work and the price is so cheap. You get the best at the least. Fantastic!!!!,i use this product all the time it work and the price is so cheap you get the best at the least fantastic,1
5.0,I love this! My favorite! Works well for cold sores too. I refuse to buy any other product. works everytime!!!,i love this my favorite works well for cold sores too i refuse to buy any other product works everytime,1
5.0,My lips are very dry so I am always trying different lip balms and found Carmex to work the best. Great Product,my lips are very dry so i am always trying different lip balms and found carmex to work the best great product,1
5.0,I keep this in my makeup drawer. I apply a bit before gloss to keep the moisture locked in Use daily,i keep this in my makeup drawer i apply a bit before gloss to keep the moisture locked in use daily,1
5.0,This has been my go to product for years! Softens and protect from all Wisconsin weather! Love!!,this has been my go to product for years softens and protect from all wisconsin weather love,1
1.0,My lips was very damage and I put original lips palm and recover in few days excellent features,my lips was very damage and i put original lips palm and recover in few days excellent features,0
5.0,I buy one every month for years. I love how moisturizing and compact it is! My favorite lip balm! The best!,i buy one every month for years i love how moisturizing and compact it is my favorite lip balm the best,1
5.0,I have been using Carmen original lip balm jar for many years and will continue to do so! Great product!,i have been using carmen original lip balm jar for many years and will continue to do so great product,1
5.0,"This is the only thing i buy, i love it being in the jar and it keeps my lips perfectly moisturizes. Awesome product",this is the only thing i buy i love it being in the jar and it keeps my lips perfectly moisturizes awesome product,1
5.0,I've used this one since I was a little girl. N now my kids love getting this one to. Oldie but goodie,ive used this one since i was a little girl n now my kids love getting this one to oldie but goodie,1
5.0,"I like the jar, because it is smoother than the tube, smells great, and lasts a long time. lasts longer",i like the jar because it is smoother than the tube smells great and lasts a long time lasts longer,1
4.0,I keep one in the car it is a great product to keep on hand for chapped lips and cold sores great product,i keep one in the car it is a great product to keep on hand for chapped lips and cold sores great product,1
5.0,I buy atleast two little jars of Carmen a month for my roommate and i. We are addicted. carmex,i buy atleast two little jars of carmen a month for my roommate and i we are addicted carmex,1
5.0,This is the best lip protection ever! Its always the number one go to for chapped lips! Love it!,this is the best lip protection ever its always the number one go to for chapped lips love it,1
5.0,"Always have in my bag, never leave home without it, Keeps my lips soft and non chapped. One of my favs",always have in my bag never leave home without it keeps my lips soft and non chapped one of my favs,1
5.0,I've used this many times over the years and have never been disappointed in it. Carmex Original Analgesic,ive used this many times over the years and have never been disappointed in it carmex original analgesic,1
5.0,I love Carmex! I like the one you have to stick your finger in because it's easy to share! No more dry lips!!,i love carmex i like the one you have to stick your finger in because its easy to share no more dry lips,1
5.0,I use this all year around and it works all year around for every every season. Great all year around,i use this all year around and it works all year around for every every season great all year around,1
5.0,Nothing will keep your lips smooth and healthy this fall like Carmex original lip balm! Amazing product!,nothing will keep your lips smooth and healthy this fall like carmex original lip balm amazing product,1
5.0,love Carmex my lips get so dry and cracked and carmex is the only thing that helps my lips product,love carmex my lips get so dry and cracked and carmex is the only thing that helps my lips product,1
5.0,I bought this for the first time about 4 months ago and I love it. I now only buy Carmex. great item,i bought this for the first time about months ago and i love it i now only buy carmex great item,1
5.0,I grew up with this stuff. My mom always had a jar on her. I'll buy this product forever. Best there is!,i grew up with this stuff my mom always had a jar on her ill buy this product forever best there is,1
4.0,I have used this for years! I have tried other products and they do not work for me. Just Love this!,i have used this for years i have tried other products and they do not work for me just love this,1
5.0,"Great protection for your lips...Spring, Summer, Winter or Fall. One small jar does itall! Big Product, small package!",great protection for your lipsspring summer winter or fall one small jar does itall big product small package,1
5.0,I buy it all the time for dry lips! It works wonders for the dry summer and winter months! Best product around!,i buy it all the time for dry lips it works wonders for the dry summer and winter months best product around,1
5.0,Will always use this product. It conditions lips and keeps them from getting chapped Best,will always use this product it conditions lips and keeps them from getting chapped best,1
5.0,I always keep this beside my bed. It's the only stuff that will stay on while I sleep. Love this Stuff,i always keep this beside my bed its the only stuff that will stay on while i sleep love this stuff,1
4.0,I work outside and the Carmex is required after just a short time in inclement weather Excellent against wind,i work outside and the carmex is required after just a short time in inclement weather excellent against wind,1
5.0,Bought this to prevent me from getting chapped lips. Needless to say it did the job! Works Wonders,bought this to prevent me from getting chapped lips needless to say it did the job works wonders,1
5.0,Always use this as soon as the weather changes..it prevents chapped lips but also heals! Love it Great stuff!!,always use this as soon as the weather changesit prevents chapped lips but also heals love it great stuff,1
5.0,I absolutely love Carmex! It works so fast on sore cracked lips in the winter or when I'm sick! I love this kind of Carmex!,i absolutely love carmex it works so fast on sore cracked lips in the winter or when im sick i love this kind of carmex,1
5.0,I love it it really helps i always suffer of crack lips during winter I recommended to everyone Great product,i love it it really helps i always suffer of crack lips during winter i recommended to everyone great product,1
5.0,Yes I bought this two weeks ago and love the price Carmex is the only lip stuff i buy thank you. Great feeling on your lips.,yes i bought this two weeks ago and love the price carmex is the only lip stuff i buy thank you great feeling on your lips,1
5.0,"When I first discovered Carmex, we used it on our cracked cuticles as well as chapped lips. Aspen Colorado in the Winter is the dryest!",when i first discovered carmex we used it on our cracked cuticles as well as chapped lips aspen colorado in the winter is the dryest,1
5.0,I am loyal to this brand I use it all the time! It works awesome! I don't use anything else! Ms,i am loyal to this brand i use it all the time it works awesome i dont use anything else ms,1
5.0,"I keep several of these little jars around the house, in the car, at work and in my gym bag. This stuff works!",i keep several of these little jars around the house in the car at work and in my gym bag this stuff works,1
5.0,Carmex is the only thing that works on my cold sores. I have used this product for 35 years. Only thing that works,carmex is the only thing that works on my cold sores i have used this product for years only thing that works,1
5.0,"I have been using this product for over 15 years. It works on everything, even chaffed skin. Old Faithful",i have been using this product for over years it works on everything even chaffed skin old faithful,1
4.0,I really like this Lip Balm because it stays on a long time and really moisturized my lips. Very moisturizing,i really like this lip balm because it stays on a long time and really moisturized my lips very moisturizing,1
5.0,I've used this for years and there is nothing like it on the market! A must have in the winter. Must have product,ive used this for years and there is nothing like it on the market a must have in the winter must have product,1
5.0,Love this product. I have been using for it for years and it has never let me down. My go to product,love this product i have been using for it for years and it has never let me down my go to product,1
5.0,I have been using carmex for as long as I remember and original will always be the best to me. Original is the best,i have been using carmex for as long as i remember and original will always be the best to me original is the best,1
4.0,You can't go wrong with a classic - been using this stuff for over 20 years. Goes on smooth. Classic,you cant go wrong with a classic been using this stuff for over years goes on smooth classic,1
5.0,Love Carmex! Doesnt feel waxy like other lip balms Proud a WI product,love carmex doesnt feel waxy like other lip balms proud a wi product,1
5.0,Use this often after I put on my lipstick and this keeps my lips moist and works as a lip gloss Great as Lip Gloss,use this often after i put on my lipstick and this keeps my lips moist and works as a lip gloss great as lip gloss,1
5.0,I enjoy the scent when applying carmex original over my liops tyo protect and moisdten my lips. Carmex protection,i enjoy the scent when applying carmex original over my liops tyo protect and moisdten my lips carmex protection,1
5.0,I have tried so many lip balms for my dry lips. This is the very best. I will stay with Carmex. Best lip balm I have ever used.,i have tried so many lip balms for my dry lips this is the very best i will stay with carmex best lip balm i have ever used,1
5.0,"I've been using this since I was a kid, nothing beats this for severely dried and cracked lips. Have used forever, still love!",ive been using this since i was a kid nothing beats this for severely dried and cracked lips have used forever still love,1
5.0,I have been using this for years and it really does soothe and protect my lips. Makes them feel great! Works Great,i have been using this for years and it really does soothe and protect my lips makes them feel great works great,1
5.0,Only chap sticks I buy. Love the jar an tube. Bought the cherry flavor but haven't tryed yet. Love it!,only chap sticks i buy love the jar an tube bought the cherry flavor but havent tryed yet love it,1
5.0,I have a tub of Carmex in my purse and in every room of my house. I use this product throughout the day. Carmex goes everywhere with me.,i have a tub of carmex in my purse and in every room of my house i use this product throughout the day carmex goes everywhere with me,1
5.0,I have left this in my car all summer and it has not melted or overflowed from the jar. Kudos to Carmex! No melting in hot car,i have left this in my car all summer and it has not melted or overflowed from the jar kudos to carmex no melting in hot car,1
4.0,I do like this product and use it a lot!! I would recommend to friends in fact I do stock the product up Feels good on dry summer or winter lips,i do like this product and use it a lot i would recommend to friends in fact i do stock the product up feels good on dry summer or winter lips,1
5.0,"My lips always feel silky smooth, I use Carmex nightly before the lights go out making my lips kissable. Kissable lips",my lips always feel silky smooth i use carmex nightly before the lights go out making my lips kissable kissable lips,1
5.0,I always buy this product in the fall as j fight cracked lips n cheeks . It the best product out there. Works amazing,i always buy this product in the fall as j fight cracked lips n cheeks it the best product out there works amazing,1
5.0,"I always have carmex in my purse. I use it all the time, specially during winter and those dry day lips. The Best!",i always have carmex in my purse i use it all the time specially during winter and those dry day lips the best,1
5.0,I bought a new one this week I love the original package and my husband won't kiss me with dry lips! My favorite lip saver,i bought a new one this week i love the original package and my husband wont kiss me with dry lips my favorite lip saver,1
5.0,I have a jar of Carmex right next to my bed. I put it on every night. Always have a backup! Love!!!! Great Product!,i have a jar of carmex right next to my bed i put it on every night always have a backup love great product,1
5.0,I always keep Carmex in my bedside table. I put it on every night before bed. It keeps my lips soft. Love Carmex,i always keep carmex in my bedside table i put it on every night before bed it keeps my lips soft love carmex,1
5.0,"i've been using this for many, many years and have tried other products but nothing compares to carmex. best product for my lips",ive been using this for many many years and have tried other products but nothing compares to carmex best product for my lips,1
4.0,Im not a big fan of the smell. But I love the way it makes my lips feel and they just heal very well. Perfect,im not a big fan of the smell but i love the way it makes my lips feel and they just heal very well perfect,1
5.0,I've used the original jar lip balm for years as a before bedtime ritual for soft lips. It works great! Soft lips,ive used the original jar lip balm for years as a before bedtime ritual for soft lips it works great soft lips,1
5.0,I love using Carmax. I even use the lip balm when my lips aren't chapped to keep them smooth and silky. Smooth and silky,i love using carmax i even use the lip balm when my lips arent chapped to keep them smooth and silky smooth and silky,1
5.0,Carmen is the only product my family uses for lips. It is very soothing and heals chapped lips quickly. Excellent,carmen is the only product my family uses for lips it is very soothing and heals chapped lips quickly excellent,1
5.0,I have been using this since I can't even remember when. It's a brand I trust and will continue to use. A product that works,i have been using this since i cant even remember when its a brand i trust and will continue to use a product that works,1
5.0,I keep Carmex lip balm jar on hand all the time. It works great on fever blisters and chapped lips. great pproduct,i keep carmex lip balm jar on hand all the time it works great on fever blisters and chapped lips great pproduct,1
5.0,"I can always count on my original Carmex to rescue my chapped, dry lips and make everything better! Dependable",i can always count on my original carmex to rescue my chapped dry lips and make everything better dependable,1
5.0,"!GARMEX WORKS GREAT!!!!I'VE TRIED MANY OTHER BRANDS,GENERIC AND NAME BRAND ,BUT CARMEX OT DOES THEM ALL!!!! UHHU",garmex works greative tried many other brandsgeneric and name brand but carmex ot does them all uhhu,1
5.0,"I love this product because I can throw it into my bag, and never have to worry about it leaking everywhere Doesn't spill.",i love this product because i can throw it into my bag and never have to worry about it leaking everywhere doesnt spill,1
5.0,"I have been a fan of Carmex for years. Its thick and last long, especially in the winter months!! long lasting",i have been a fan of carmex for years its thick and last long especially in the winter months long lasting,1
5.0,I use carmex religously it is the only lip balm that helps with my dry lips and the price is great also So cool and moisturizing carmex lip balm,i use carmex religously it is the only lip balm that helps with my dry lips and the price is great also so cool and moisturizing carmex lip balm,1
5.0,Great stuff but it is addictive. If you don't believe me use it for awhile and then try to quit. ADDICTIVE,great stuff but it is addictive if you dont believe me use it for awhile and then try to quit addictive,1
5.0,I HAVE USED THIS PRODUCT FOR MANY YEARS AND WOULD NEVER SWITCH TO ANYTHINGS ELSE. IT IS THE BEST EVER!!! BEST EVER,i have used this product for many years and would never switch to anythings else it is the best ever best ever,1
5.0,From my first try I'm hooked. No other brand does what carmex does for my lips. Love this product ! Love my carmex,from my first try im hooked no other brand does what carmex does for my lips love this product love my carmex,1
5.0,I buy this all year long!!! It's such a awesome product!! It smells good and makes your lips so soft!! AWESOME product!!,i buy this all year long its such a awesome product it smells good and makes your lips so soft awesome product,1
5.0,I've been using Carmex for many many years. My Dad keeps borrowing mine and I constantly need to buy more. Works every time,ive been using carmex for many many years my dad keeps borrowing mine and i constantly need to buy more works every time,1
5.0,I love this so much that I buy them 5 at a time! Been using this for years and will keep using it forever. Used this for years!,i love this so much that i buy them at a time been using this for years and will keep using it forever used this for years,1
5.0,I bought this product just a couple weeks ago and love it! The no mess jar is awesome to carry! Awesome!,i bought this product just a couple weeks ago and love it the no mess jar is awesome to carry awesome,1
5.0,I have used this product since the 70s. In fact I can't remember ever being without it. I love Carmex! Always healing,i have used this product since the s in fact i cant remember ever being without it i love carmex always healing,1
5.0,I love using carmex in the summer winter It keeps my lips from chapping from the sun wind cold Love Carmex!,i love using carmex in the summer winter it keeps my lips from chapping from the sun wind cold love carmex,1
5.0,"I can't start my car without coating my lips. I love the tub, it works well in both hot and cold weather. stays in my car",i cant start my car without coating my lips i love the tub it works well in both hot and cold weather stays in my car,1
5.0,I buy this all the time..it's a must have for my purse. Absolutely love this stuff. My lips feel amazing Amazing!,i buy this all the timeits a must have for my purse absolutely love this stuff my lips feel amazing amazing,1
5.0,I buy at least 5 of these things every 6 months. I use it everyday along with all my family members also! Love It!,i buy at least of these things every months i use it everyday along with all my family members also love it,1
5.0,I have been using this product for over 25 years. I love the fact it is not waxy. It cures chapped lips. Cures those chapped lips,i have been using this product for over years i love the fact it is not waxy it cures chapped lips cures those chapped lips,1
5.0,I developed a cold sore and used Carmex on it! What a relief! It was gone in half the time or more!!! Great for a cold sore!,i developed a cold sore and used carmex on it what a relief it was gone in half the time or more great for a cold sore,1
5.0,the only thing that will help my lips stay smooth and is AMAZING at getting rid of cold sores!!!! unbelievable!! Best ever,the only thing that will help my lips stay smooth and is amazing at getting rid of cold sores unbelievable best ever,1
5.0,I have been using the Carmex Lip Balm Jar for years! It's the only lip products we use! I got it from my mama! :-) Small and powerful! :-),i have been using the carmex lip balm jar for years its the only lip products we use i got it from my mama small and powerful,1
5.0,"I have used this product for years! When your lips are chapped, red and painful, this is the go to product for me! Best on the market",i have used this product for years when your lips are chapped red and painful this is the go to product for me best on the market,1
5.0,Thank you Carmex for finally making a lip balm that ACTUALLY heals my lips and that I don't have to apply every 5 seconds blessed,thank you carmex for finally making a lip balm that actually heals my lips and that i dont have to apply every seconds blessed,1
4.0,"I really like this product, but don't like the messiness of using fingers to get it out. Prefer the stick version. Works great, but don't like dipping fingers in it!",i really like this product but dont like the messiness of using fingers to get it out prefer the stick version works great but dont like dipping fingers in it,1
4.0,I love this product and my whole family uses it. My kids use it especially in the Winter for dry and cracked lips. My Carmex,i love this product and my whole family uses it my kids use it especially in the winter for dry and cracked lips my carmex,1
4.0,I got this for my dry lips and I have use it for a week and is great! Your lips will feel so good really fast. soothes your lips,i got this for my dry lips and i have use it for a week and is great your lips will feel so good really fast soothes your lips,1
5.0,I use this in the winter time and I get almost instant results from chapping and dry to smooth in no time at all. The Best Lip Product on the Market,i use this in the winter time and i get almost instant results from chapping and dry to smooth in no time at all the best lip product on the market,1
5.0,Carmex is my go to lip saver! I use it every night to keep my lips from drying out while I sleep. It is the best! Love it!,carmex is my go to lip saver i use it every night to keep my lips from drying out while i sleep it is the best love it,1
5.0,The product last for months and you don't have to keep reapplying. The Medication keeps you lips soft. Overall lasting,the product last for months and you dont have to keep reapplying the medication keeps you lips soft overall lasting,1
5.0,I have been buying this for years and never leave home with out it always have one in my purse it a Go To Product Great Product,i have been buying this for years and never leave home with out it always have one in my purse it a go to product great product,1
5.0,"Healed lips within a week, great product. Carmex is the best product for lips, better than blistex in my opinion. Healing",healed lips within a week great product carmex is the best product for lips better than blistex in my opinion healing,1
5.0,I love carmex lip balm . I use it without using my lipstick or lipgloss keeps my lips protected from dryness. Totally awesome,i love carmex lip balm i use it without using my lipstick or lipgloss keeps my lips protected from dryness totally awesome,1
5.0,"I have used this for years. It's soothing, gentle and an all around awesome balm for all that ails your lips. Miracle balm!",i have used this for years its soothing gentle and an all around awesome balm for all that ails your lips miracle balm,1
5.0,"I always keep a couple of these in my bathroom, they work better for dry lips than anything else I've ever used. Good stuff.",i always keep a couple of these in my bathroom they work better for dry lips than anything else ive ever used good stuff,1
5.0,"Used when younger all the time, I love the classic jar and how well it soothes, along with the soothing scent. Classic and it works",used when younger all the time i love the classic jar and how well it soothes along with the soothing scent classic and it works,1
5.0,"I have been using this classic since high school, I never get chapped lips and my lips are always kissable soft. Forever Forever",i have been using this classic since high school i never get chapped lips and my lips are always kissable soft forever forever,1
4.0,The Carmex lip balm in a jar works so well. I just throw it in my purse and get on with my life wherever I go. I love Carmex,the carmex lip balm in a jar works so well i just throw it in my purse and get on with my life wherever i go i love carmex,1
5.0,I've been using this for quite a while. I use the jar at night and keep a tube in my purse. I love the products. Works great,ive been using this for quite a while i use the jar at night and keep a tube in my purse i love the products works great,1
5.0,I have been using Carmex in a jar for many years. There is nothing better for keeping your lips moist and chap free. The best lip balm there is!,i have been using carmex in a jar for many years there is nothing better for keeping your lips moist and chap free the best lip balm there is,1
5.0,I like this real Hard!!! It is the best lip jelly I ever put on my kisser!!It makes my lips happy and I smile!!! Great Stuff!!,i like this real hard it is the best lip jelly i ever put on my kisserit makes my lips happy and i smile great stuff,1
5.0,Carmex is my go to for my lips every night before I go to bed. It keeps my lips soft and beautiful all day long! Can't live without it!,carmex is my go to for my lips every night before i go to bed it keeps my lips soft and beautiful all day long cant live without it,1
4.0,"No matter how many products I try, I always come back to Carmex Original for lasting moisture and protection. Original Is Still My Favorite!",no matter how many products i try i always come back to carmex original for lasting moisture and protection original is still my favorite,1
5.0,The Carmex tin is portable. I don't have to worry about it melting. It coats my lips and protects in all season. Great portability,the carmex tin is portable i dont have to worry about it melting it coats my lips and protects in all season great portability,1
5.0,I have purchase this product for more than fifteen years. I love the way it makes my lips soft and smooth! Best Product,i have purchase this product for more than fifteen years i love the way it makes my lips soft and smooth best product,1
5.0,An old product that still works and always the favorite to fall back on because you know it will get the job done!! Old but true,an old product that still works and always the favorite to fall back on because you know it will get the job done old but true,1
5.0,"I use it everyday just before applying lipstick, i really have dry cracked lips and my carmix is really a day saver Smooth and refreshing",i use it everyday just before applying lipstick i really have dry cracked lips and my carmix is really a day saver smooth and refreshing,1
5.0,I have used this product since I was in my teens. It is been my favorite product and I will continue to use it. Always been a great product!,i have used this product since i was in my teens it is been my favorite product and i will continue to use it always been a great product,1
4.0,"Carmex just seems to last longer than others. The jar is kind of a pill to use, ie use your fingers but it works. old fav",carmex just seems to last longer than others the jar is kind of a pill to use ie use your fingers but it works old fav,1
5.0,Great for my lips been using it since I was 18/and I am 50 now . excellence for sunchapped lips. Excellent product,great for my lips been using it since i was and i am now excellence for sunchapped lips excellent product,1
5.0,I love having this container of lip balm on hand at all times. Its great not only in the winter but summer too. Last forever,i love having this container of lip balm on hand at all times its great not only in the winter but summer too last forever,1
5.0,"This product has worked the best to relieve my very dry lips and lasts longer than any other product I've used. Soothing,cool relief cts immediately",this product has worked the best to relieve my very dry lips and lasts longer than any other product ive used soothingcool relief cts immediately,1
4.0,"My husband and I use this product a lot, especially when we start getting chapped lips and it works every time. Great product",my husband and i use this product a lot especially when we start getting chapped lips and it works every time great product,1
5.0,I have used this product for over 50 years and I still use it several times each day. I couldn't go without it. carmex,i have used this product for over years and i still use it several times each day i couldnt go without it carmex,1
5.0,I've been buying the jar and tube for years but something about that lil jar's my favorite!!! Kinda old fashioned. Better than Chapstick!!!,ive been buying the jar and tube for years but something about that lil jars my favorite kinda old fashioned better than chapstick,1
5.0,I have been using this product since high school. It soothes and heals better than anything else I have tried! An Old Standby!,i have been using this product since high school it soothes and heals better than anything else i have tried an old standby,1
5.0,I buy this version all the time because I prefer to use it. I can control where and how much goes on my lips. The fact that i control where it goes.,i buy this version all the time because i prefer to use it i can control where and how much goes on my lips the fact that i control where it goes,1
4.0,I love the way this products makes my lips feel. I just don't like how messy it can get especially in the summer. Smooth lips,i love the way this products makes my lips feel i just dont like how messy it can get especially in the summer smooth lips,1
5.0,"I have been using this product for years, keep in the bathroom cabinet and my purse. Works great on cold sores and chapped lips! The original best",i have been using this product for years keep in the bathroom cabinet and my purse works great on cold sores and chapped lips the original best,1
5.0,I find that Carmex is the only product that works to make my lips feel healthier. The others just seem to coat them temporarily. The only product for my lips,i find that carmex is the only product that works to make my lips feel healthier the others just seem to coat them temporarily the only product for my lips,1
5.0,"I have used this product and I love it, it does what it says soothes, heels and protects it's a very reliable product, thank you AWESOME PRODUCT",i have used this product and i love it it does what it says soothes heels and protects its a very reliable product thank you awesome product,1
5.0,I used to have cracked lips. Carmax was the only lip balm to help me stop biting my lips. It medicated my lips perfectly. I love me some Carmax!,i used to have cracked lips carmax was the only lip balm to help me stop biting my lips it medicated my lips perfectly i love me some carmax,1
5.0,"I bought this product to protect my lips from the hot desert sun and it works great!! I love, love, love my little yellow jar!! Great features!",i bought this product to protect my lips from the hot desert sun and it works great i love love love my little yellow jar great features,1
5.0,"I use my lip balm jar every night before bed. It feels so soothing, my lips are soft and smooth, no more dryness. Great product great soothing",i use my lip balm jar every night before bed it feels so soothing my lips are soft and smooth no more dryness great product great soothing,1
5.0,i keep this on hand i probably have about 25 of them i use it as soon as i feel im getting a cold sore it works fast for me wonderful,i keep this on hand i probably have about of them i use it as soon as i feel im getting a cold sore it works fast for me wonderful,1
5.0,Our family only buys Carmex after discovering this product at a ski hill years ago. Santa puts them in everyone's stocking! Best Ever!,our family only buys carmex after discovering this product at a ski hill years ago santa puts them in everyones stocking best ever,1
5.0,I have used the Carmex Original Lip Balm Jar for years. I keep it in my nightstand and use it every night before I go to bed. I have used this for years,i have used the carmex original lip balm jar for years i keep it in my nightstand and use it every night before i go to bed i have used this for years,1
5.0,"Carmex Lip Balm Jar is a must have for me. Can't sleep without it! I always keep a jar in my purse, car, and bedside! Love it! Can't exist without Carmex!",carmex lip balm jar is a must have for me cant sleep without it i always keep a jar in my purse car and bedside love it cant exist without carmex,1
5.0,I love the jar because you can get just the right amount of Carmex out. You can feel it working the minute it hits your lips! It's the best!,i love the jar because you can get just the right amount of carmex out you can feel it working the minute it hits your lips its the best,1
5.0,"I have suffered with cold sores, fever blisters and severe chapped lips until I found Carmex it is a gift from the heavens excellence",i have suffered with cold sores fever blisters and severe chapped lips until i found carmex it is a gift from the heavens excellence,1
5.0,my cousins got me liking this product since we were kids i love it and it keeps your lips from getting chapped in the winter love it,my cousins got me liking this product since we were kids i love it and it keeps your lips from getting chapped in the winter love it,1
5.0,"I tiered many products , but nothings works for my chapped lips like carmex. i keep on in my car, briefcase and desk at home. Carmex has been a blessing for my chapped lips",i tiered many products but nothings works for my chapped lips like carmex i keep on in my car briefcase and desk at home carmex has been a blessing for my chapped lips,1
5.0,I love this product so much because it keeps my lips soft and hydrated! I have tried everything and this is my goal standard! The only thing I use on my lips year round1,i love this product so much because it keeps my lips soft and hydrated i have tried everything and this is my goal standard the only thing i use on my lips year round,1
5.0,I try to keep a jar of carmex in my winter coat pocket all of the time! You never know when you're going to need it Always in my pocket,i try to keep a jar of carmex in my winter coat pocket all of the time you never know when youre going to need it always in my pocket,1
5.0,I have used Carmex for many many years. I have tried other products but always come back to carmex to heal dry cracked lips Healing power,i have used carmex for many many years i have tried other products but always come back to carmex to heal dry cracked lips healing power,1
5.0,"I love this! I keep a jar in my truck. If you have chap lips, this cures it so quick! I use it as my every day lip treatment. My go to!",i love this i keep a jar in my truck if you have chap lips this cures it so quick i use it as my every day lip treatment my go to,1
5.0,I love my Carmex original - whether in the tube or in the jar. It stays smooth and when applied immediately gives relief! For soothing Lip help,i love my carmex original whether in the tube or in the jar it stays smooth and when applied immediately gives relief for soothing lip help,1
1.0,Of all the choices that are out there this is the go to for me. The only thing that really works as soon as it is applied. Only thing that really works!!,of all the choices that are out there this is the go to for me the only thing that really works as soon as it is applied only thing that really works,0
5.0,My children and I have been using Carmex in the jar for years. They are now grown and my grandchildren now also use Carmex products. Great product,my children and i have been using carmex in the jar for years they are now grown and my grandchildren now also use carmex products great product,1
5.0,I used the jar for many years and recently switched to the tube. Both are amazing products and I tend to switch back and forth. Great chapstick,i used the jar for many years and recently switched to the tube both are amazing products and i tend to switch back and forth great chapstick,1
5.0,"keep it in my nightstand, and use it every night before bed.... never greasy, no strong odor.. just the best lip balm.... the best thing in a little jar",keep it in my nightstand and use it every night before bed never greasy no strong odor just the best lip balm the best thing in a little jar,1
5.0,I buy this every fall time. I get very dry chapped lips in fall and winter this works very well for that. It clears it right up. Great for winter months,i buy this every fall time i get very dry chapped lips in fall and winter this works very well for that it clears it right up great for winter months,1
